Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Developmental Growth (GO:0048640),1/31,0.0602190353597648,0.142879947251119,0,0,17.034188034188034,47.86209557175929,PTEN
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),1/31,0.0602190353597648,0.142879947251119,0,0,17.034188034188034,47.86209557175929,CAMSAP2
GO_Biological_Process_2023,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),1/31,0.0602190353597648,0.142879947251119,0,0,17.034188034188034,47.86209557175929,PTEN
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),1/31,0.0602190353597648,0.142879947251119,0,0,17.034188034188034,47.86209557175929,PTEN
GO_Biological_Process_2023,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),1/32,0.0621015110607876,0.1436137296923136,0,0,16.483870967741936,45.808429462981536,PTEN
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase I (GO:0006356),1/32,0.0621015110607876,0.1436137296923136,0,0,16.483870967741936,45.808429462981536,MYBBP1A
GO_Biological_Process_2023,Muscle Cell Development (GO:0055001),1/32,0.0621015110607876,0.1436137296923136,0,0,16.483870967741936,45.808429462981536,CXADR
GO_Biological_Process_2023,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),1/32,0.0621015110607876,0.1436137296923136,0,0,16.483870967741936,45.808429462981536,PTEN
GO_Biological_Process_2023,Negative Regulation Of Endocytosis (GO:0045806),1/33,0.0639803101343835,0.1436137296923136,0,0,15.967948717948715,43.8987636134356,ARF6
GO_Biological_Process_2023,Protein K63-linked Deubiquitination (GO:0070536),1/33,0.0639803101343835,0.1436137296923136,0,0,15.967948717948715,43.8987636134356,BARD1
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Migration (GO:0010633),1/33,0.0639803101343835,0.1436137296923136,0,0,15.967948717948715,43.8987636134356,PTEN
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),1/33,0.0639803101343835,0.1436137296923136,0,0,15.967948717948715,43.8987636134356,CAMSAP2
GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),1/33,0.0639803101343835,0.1436137296923136,0,0,15.967948717948715,43.8987636134356,MYBBP1A
GO_Biological_Process_2023,Negative Regulation Of Cell Differentiation (GO:0045596),2/207,0.0643402224894964,0.1436137296923136,0,0,5.07188703465982,13.915078628934744,PTEN;SINHCAF
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),2/208,0.0648847438451732,0.1436137296923136,0,0,5.047010730710271,13.804294832636224,BAG4;PTEN
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),4/763,0.0650397257507074,0.1436137296923136,0,0,2.8108622456448544,7.681403563205882,CBFB;MIER1;IRF2BP2;SINHCAF
GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),1/34,0.0658554395562882,0.1437530166314406,0,0,15.483294483294484,42.11910145434464,BARD1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943),1/34,0.0658554395562882,0.1437530166314406,0,0,15.483294483294484,42.11910145434464,MYBBP1A
GO_Biological_Process_2023,Regulation Of Cellular Senescence (GO:2000772),1/35,0.0677269063272853,0.1445345151788994,0,0,15.027149321266968,40.457169500722365,PTEN
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),1/35,0.0677269063272853,0.1445345151788994,0,0,15.027149321266968,40.457169500722365,PTEN
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),1/35,0.0677269063272853,0.1445345151788994,0,0,15.027149321266968,40.457169500722365,MYBBP1A
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),1/35,0.0677269063272853,0.1445345151788994,0,0,15.027149321266968,40.457169500722365,PTEN
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),1/36,0.0695947174016119,0.1463944561730795,0,0,14.597069597069597,38.90216284428102,PTEN
GO_Biological_Process_2023,Histone Deacetylation (GO:0016575),1/36,0.0695947174016119,0.1463944561730795,0,0,14.597069597069597,38.90216284428102,MIER1
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),1/37,0.0714588797420938,0.1463944561730795,0,0,14.190883190883191,37.444534151430766,PTEN
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),1/37,0.0714588797420938,0.1463944561730795,0,0,14.190883190883191,37.444534151430766,PTEN
GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),1/37,0.0714588797420938,0.1463944561730795,0,0,14.190883190883191,37.444534151430766,EIF4A2
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),3/483,0.0717031066006412,0.1463944561730795,0,0,3.2905405405405403,8.671302206869466,CNOT6L;PTEN;SINHCAF
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),5/1127,0.0725060171662561,0.1463944561730795,0,0,2.398523045581869,6.293930085399774,MYBBP1A;ZNF516;MIER1;ZNF22;SSBP2
GO_Biological_Process_2023,Membrane Assembly (GO:0071709),1/38,0.0733194002791393,0.1463944561730795,0,0,13.806652806652806,36.07581780881721,PTEN
GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),1/38,0.0733194002791393,0.1463944561730795,0,0,13.806652806652806,36.07581780881721,ZNF516
GO_Biological_Process_2023,Response To Peptide (GO:1901652),1/38,0.0733194002791393,0.1463944561730795,0,0,13.806652806652806,36.07581780881721,ERBIN
GO_Biological_Process_2023,Odontogenesis (GO:0042476),1/39,0.0751762859685895,0.1463944561730795,0,0,13.44264507422402,34.78848256531013,ZNF22
GO_Biological_Process_2023,Regulation Of Protein Targeting To Mitochondrion (GO:1903214),1/39,0.0751762859685895,0.1463944561730795,0,0,13.44264507422402,34.78848256531013,BAG4
GO_Biological_Process_2023,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),1/39,0.0751762859685895,0.1463944561730795,0,0,13.44264507422402,34.78848256531013,ARF6
GO_Biological_Process_2023,Negative Regulation Of Mitochondrion Organization (GO:0010823),1/39,0.0751762859685895,0.1463944561730795,0,0,13.44264507422402,34.78848256531013,OMA1
GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),1/39,0.0751762859685895,0.1463944561730795,0,0,13.44264507422402,34.78848256531013,PTEN
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",1/39,0.0751762859685895,0.1463944561730795,0,0,13.44264507422402,34.78848256531013,CNOT6L
GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),2/228,0.0760963141508911,0.1463944561730795,0,0,4.595714951094551,11.837437829964715,MYBBP1A;MIER1
GO_Biological_Process_2023,Protein Deacetylation (GO:0006476),1/40,0.0770295436931648,0.1463944561730795,0,0,13.097304404996711,33.575807491339994,MIER1
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),1/40,0.0770295436931648,0.1463944561730795,0,0,13.097304404996711,33.575807491339994,PTEN
GO_Biological_Process_2023,Cyclic-Nucleotide-Mediated Signaling (GO:0019935),1/40,0.0770295436931648,0.1463944561730795,0,0,13.097304404996711,33.575807491339994,PDE7A
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization (GO:0031113),1/40,0.0770295436931648,0.1463944561730795,0,0,13.097304404996711,33.575807491339994,CAMSAP2
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Population Maintenance (GO:1902459),1/40,0.0770295436931648,0.1463944561730795,0,0,13.097304404996711,33.575807491339994,SINHCAF
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),2/231,0.0778286329764084,0.147180880183109,0,0,4.534819581705355,11.578509424368818,PTEN;SINHCAF
GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),1/41,0.0788791803782376,0.1477051318847391,0,0,12.76923076923077,32.43177702110549,CAMSAP2
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Polymerization (GO:0030838),1/41,0.0788791803782376,0.1477051318847391,0,0,12.76923076923077,32.43177702110549,ARF6
GO_Biological_Process_2023,DNA Recombination (GO:0006310),1/42,0.0807252029061721,0.1482549399526814,0,0,12.457160725453408,31.35099181707598,BARD1
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),1/42,0.0807252029061721,0.1482549399526814,0,0,12.457160725453408,31.35099181707598,MYBBP1A
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),1/42,0.0807252029061721,0.1482549399526814,0,0,12.457160725453408,31.35099181707598,PTEN
GO_Biological_Process_2023,Regulation Of Axonogenesis (GO:0050770),1/42,0.0807252029061721,0.1482549399526814,0,0,12.457160725453408,31.35099181707598,PTEN
GO_Biological_Process_2023,Regulation Of Filopodium Assembly (GO:0051489),1/43,0.0825676181726479,0.1501944292473881,0,0,12.15995115995116,30.328592704867837,ARF6
GO_Biological_Process_2023,Regulation Of Cellular Component Size (GO:0032535),1/43,0.0825676181726479,0.1501944292473881,0,0,12.15995115995116,30.328592704867837,PTEN
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),2/245,0.0860760239965891,0.1539453829721609,0,0,4.270521983972277,10.473559252260875,BARD1;OMA1
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),1/45,0.0862416543351896,0.1539453829721609,0,0,11.606060606060606,28.441835206635563,ERBIN
GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),1/45,0.0862416543351896,0.1539453829721609,0,0,11.606060606060606,28.441835206635563,OMA1
GO_Biological_Process_2023,Zymogen Activation (GO:0031638),1/45,0.0862416543351896,0.1539453829721609,0,0,11.606060606060606,28.441835206635563,OMA1
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),1/46,0.0880732889291257,0.1543302585822295,0,0,11.347578347578349,27.569917287159008,BARD1
GO_Biological_Process_2023,Replication Fork Processing (GO:0031297),1/46,0.0880732889291257,0.1543302585822295,0,0,11.347578347578349,27.569917287159008,BARD1
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),1/46,0.0880732889291257,0.1543302585822295,0,0,11.347578347578349,27.569917287159008,CXADR
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.0880732889291257,0.1543302585822295,0,0,11.347578347578349,27.569917287159008,PTEN
GO_Biological_Process_2023,Epithelial To Mesenchymal Transition (GO:0001837),1/47,0.0899013436297567,0.1568142158290733,0,0,11.100334448160536,26.74117624866845,SLC39A10
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),3/537,0.0917033539604522,0.1578345281663791,0,0,2.94959003947768,7.047149682662899,BARD1;PTEN;SINHCAF
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),1/48,0.0917258252694664,0.1578345281663791,0,0,10.863611565739223,25.952639098328586,BARD1
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),1/48,0.0917258252694664,0.1578345281663791,0,0,10.863611565739223,25.952639098328586,PTEN
GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),1/49,0.0935467406593446,0.1588215774749762,0,0,10.636752136752136,25.20159373503205,CXADR
GO_Biological_Process_2023,Neurogenesis (GO:0022008),1/49,0.0935467406593446,0.1588215774749762,0,0,10.636752136752136,25.20159373503205,BTBD1
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),1/49,0.0935467406593446,0.1588215774749762,0,0,10.636752136752136,25.20159373503205,CXADR
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),1/50,0.0953640965755271,0.1604805501843673,0,0,10.419152276295131,24.485561288951835,OMA1
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),1/50,0.0953640965755271,0.1604805501843673,0,0,10.419152276295131,24.485561288951835,PTEN
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),1/51,0.0971778997917375,0.1621046188665665,0,0,10.21025641025641,23.802271876283825,ARF6
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),1/51,0.0971778997917375,0.1621046188665665,0,0,10.21025641025641,23.802271876283825,ARF6
GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),1/52,0.0989881570768417,0.164406417405885,0,0,10.009552538964304,23.149643297736706,BARD1
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),2/268,0.1001675024979713,0.1652516838050526,0,0,3.896715472892758,8.96599732419368,MYBBP1A;MIER1
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1/53,0.100794875200464,0.1652516838050526,0,0,9.816568047337276,22.52576227001396,TMTC3
GO_Biological_Process_2023,Actin Cytoskeleton Reorganization (GO:0031532),1/53,0.100794875200464,0.1652516838050526,0,0,9.816568047337276,22.52576227001396,CXADR
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),1/54,0.1025980608845291,0.1653690264045997,0,0,9.630865989356556,21.92886785331625,ERBIN
GO_Biological_Process_2023,Mesenchymal Cell Differentiation (GO:0048762),1/54,0.1025980608845291,0.1653690264045997,0,0,9.630865989356556,21.92886785331625,SLC39A10
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),1/54,0.1025980608845291,0.1653690264045997,0,0,9.630865989356556,21.92886785331625,PTEN
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),1/54,0.1025980608845291,0.1653690264045997,0,0,9.630865989356556,21.92886785331625,PTEN
GO_Biological_Process_2023,Regulation Of Stem Cell Population Maintenance (GO:2000036),1/56,0.1061938618617769,0.1704456102151209,0,0,9.27972027972028,20.8096703696972,SINHCAF
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),1/59,0.1115612379094214,0.1783112672861883,0,0,8.79840848806366,19.296507780647605,OMA1
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),3/594,0.1150659001637347,0.1824755610015696,0,0,2.6572918095760736,5.745729932311118,CNOT6L;PTEN;SINHCAF
GO_Biological_Process_2023,Positive Regulation Of Organelle Assembly (GO:1902117),1/61,0.1151220162339745,0.1824755610015696,0,0,8.504273504273504,18.38422127223008,CNOT6L
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),1/62,0.1168971836515252,0.1830111645691911,0,0,8.364438839848676,17.953937597321424,CXADR
GO_Biological_Process_2023,Fat Cell Differentiation (GO:0045444),1/62,0.1168971836515252,0.1830111645691911,0,0,8.364438839848676,17.953937597321424,ZNF516
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),1/62,0.1168971836515252,0.1830111645691911,0,0,8.364438839848676,17.953937597321424,PTEN
GO_Biological_Process_2023,Phosphatidylinositol Metabolic Process (GO:0046488),1/63,0.1186688787561111,0.1850265783054468,0,0,8.229114971050455,17.539685384370195,PTEN
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),1/64,0.1204371081377993,0.1862630579297139,0,0,8.098087098087099,17.140634549439007,SCOC
GO_Biological_Process_2023,Endocytic Recycling (GO:0032456),1/64,0.1204371081377993,0.1862630579297139,0,0,8.098087098087099,17.140634549439007,ARF6
GO_Biological_Process_2023,Canonical Wnt Signaling Pathway (GO:0060070),1/65,0.1222018784619576,0.1874743677609149,0,0,7.971153846153846,16.75600993477518,PTEN
GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),1/65,0.1222018784619576,0.1874743677609149,0,0,7.971153846153846,16.75600993477518,EIF4A2
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),2/308,0.1260577203626696,0.1926161967141592,0,0,3.3804609563123496,7.000986627986733,BAG4;ERBIN
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),1/68,0.1274755006404551,0.1932366716057692,0,0,7.6130884041331806,15.6816761453018,IRF2BP2
GO_Biological_Process_2023,Telomere Maintenance (GO:0000723),1/68,0.1274755006404551,0.1932366716057692,0,0,7.6130884041331806,15.6816761453018,PTEN
GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),1/69,0.1292265003553895,0.1942466012776071,0,0,7.500754147812971,15.347957610327404,ERBIN
GO_Biological_Process_2023,Positive Regulation Of Protein Polymerization (GO:0032273),1/70,0.1309740738102379,0.1942466012776071,0,0,7.391675956893348,15.025472802964124,ARF6
GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),1/70,0.1309740738102379,0.1942466012776071,0,0,7.391675956893348,15.025472802964124,ARF6
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),1/70,0.1309740738102379,0.1942466012776071,0,0,7.391675956893348,15.025472802964124,ARF6
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),1/70,0.1309740738102379,0.1942466012776071,0,0,7.391675956893348,15.025472802964124,CXADR
GO_Biological_Process_2023,Protein Autoubiquitination (GO:0051865),1/71,0.1327182275744907,0.1942466012776071,0,0,7.285714285714286,14.713696625485278,BARD1
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),1/71,0.1327182275744907,0.1942466012776071,0,0,7.285714285714286,14.713696625485278,PTEN
GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),1/71,0.1327182275744907,0.1942466012776071,0,0,7.285714285714286,14.713696625485278,PARD6B
GO_Biological_Process_2023,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1/71,0.1327182275744907,0.1942466012776071,0,0,7.285714285714286,14.713696625485278,CAMSAP2
GO_Biological_Process_2023,Regulation Of Cellular Localization (GO:0060341),1/72,0.1344589680989366,0.1952978167824859,0,0,7.182737450343084,14.412135373708946,PARD6B
GO_Biological_Process_2023,Response To Ionizing Radiation (GO:0010212),1/72,0.1344589680989366,0.1952978167824859,0,0,7.182737450343084,14.412135373708946,BARD1
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),1/73,0.1361963019538339,0.1963282541372248,0,0,7.082621082621083,14.12032444596875,CXADR
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),1/73,0.1361963019538339,0.1963282541372248,0,0,7.082621082621083,14.12032444596875,ARF6
GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),1/74,0.1379302356066979,0.198080263164506,0,0,6.985247629083245,13.837826271244433,PTEN
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),2/328,0.1395558560131272,0.1983286849730846,0,0,3.1698417823700358,6.242338853120258,PARD6B;OMA1
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),1/75,0.1396607755438737,0.1983286849730846,0,0,6.8905058905058905,13.564228393430945,PTEN
GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/75,0.1396607755438737,0.1983286849730846,0,0,6.8905058905058905,13.564228393430945,ARF6
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),1/76,0.1413879282392794,0.198566869806635,0,0,6.798290598290598,13.29914172209874,PTEN
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),1/76,0.1413879282392794,0.198566869806635,0,0,6.798290598290598,13.29914172209874,ARF6
GO_Biological_Process_2023,Regulation Of Ras Protein Signal Transduction (GO:0046578),1/76,0.1413879282392794,0.198566869806635,0,0,6.798290598290598,13.29914172209874,ARF6
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),1/77,0.1431117001669465,0.1987951616864493,0,0,6.708502024291498,13.042198924118267,PARD6B
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),1/77,0.1431117001669465,0.1987951616864493,0,0,6.708502024291498,13.042198924118267,SINHCAF
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),1/77,0.1431117001669465,0.1987951616864493,0,0,6.708502024291498,13.042198924118267,CXADR
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),1/78,0.1448320977488981,0.1997323514082278,0,0,6.621045621045621,12.793052948103549,OMA1
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.1448320977488981,0.1997323514082278,0,0,6.621045621045621,12.793052948103549,PTEN
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),1/79,0.1465491274263136,0.1999348809887564,0,0,6.535831689677844,12.551375660789914,PTEN
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),1/79,0.1465491274263136,0.1999348809887564,0,0,6.535831689677844,12.551375660789914,ARF6
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),1/79,0.1465491274263136,0.1999348809887564,0,0,6.535831689677844,12.551375660789914,ARF6
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/80,0.148262795639544,0.2001285792731655,0,0,6.452775073028238,12.316856594910892,ARF6
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.148262795639544,0.2001285792731655,0,0,6.452775073028238,12.316856594910892,PTEN
GO_Biological_Process_2023,Wound Healing (GO:0042060),1/80,0.148262795639544,0.2001285792731655,0,0,6.452775073028238,12.316856594910892,PLEC
GO_Biological_Process_2023,Histone Modification (GO:0016570),1/81,0.1499731087820137,0.2010165879113307,0,0,6.371794871794871,12.08920179544639,MIER1
GO_Biological_Process_2023,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),1/81,0.1499731087820137,0.2010165879113307,0,0,6.371794871794871,12.08920179544639,ERBIN
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),1/82,0.151680073266596,0.2025936642931457,0,0,6.29281418170307,11.868132749661465,BARD1
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),1/83,0.1533836954844717,0.2027424625434886,0,0,6.215759849906191,11.653385402844348,PTEN
GO_Biological_Process_2023,Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876),1/83,0.1533836954844717,0.2027424625434886,0,0,6.215759849906191,11.653385402844348,ARF6
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),1/83,0.1533836954844717,0.2027424625434886,0,0,6.215759849906191,11.653385402844348,PTEN
GO_Biological_Process_2023,Protein Localization (GO:0008104),2/351,0.1554545033640465,0.2047711044312612,0,0,2.9574724777559944,5.505045696805242,ERBIN;ARF6
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),1/85,0.1567809386009719,0.205103830635518,0,0,6.067155067155067,11.241866470638453,ERBIN
GO_Biological_Process_2023,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),1/85,0.1567809386009719,0.205103830635518,0,0,6.067155067155067,11.241866470638453,CNOT6L
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),1/90,0.1652160014686511,0.2139407205458466,0,0,5.724863151829444,10.30762504364516,OMA1
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),1/90,0.1652160014686511,0.2139407205458466,0,0,5.724863151829444,10.30762504364516,TMTC3
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),1/90,0.1652160014686511,0.2139407205458466,0,0,5.724863151829444,10.30762504364516,PTEN
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),1/93,0.1702374895563327,0.2189586566010744,0,0,5.5373467112597545,9.804209130582077,EIF4A2
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),1/93,0.1702374895563327,0.2189586566010744,0,0,5.5373467112597545,9.804209130582077,PTEN
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Migration (GO:0010634),1/95,0.1735687739526276,0.2224942001674623,0,0,5.4189852700491,9.489626030138734,ARF6
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),1/96,0.1752295225708418,0.2231255920735386,0,0,5.361673414304994,9.338204649149848,SCOC
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),1/96,0.1752295225708418,0.2231255920735386,0,0,5.361673414304994,9.338204649149848,ARF6
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),2/381,0.1766928963784327,0.2242414831114994,0,0,2.719205665879739,4.713313664824196,BARD1;BAG4
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),1/98,0.178541263849713,0.2258369628827495,0,0,5.250594766058684,9.046436299448686,PTEN
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),1/100,0.1818400384456406,0.2292504775123258,0,0,5.144004144004144,8.768612919919887,CAMSAP2
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),1/102,0.1851258958653396,0.2318625974444581,0,0,5.041634932724041,8.503822274850544,TMTC2
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),1/102,0.1851258958653396,0.2318625974444581,0,0,5.041634932724041,8.503822274850544,ARF6
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),1/105,0.1900305701032035,0.2364549764802076,0,0,4.895463510848126,8.129261430708116,PTEN
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/105,0.1900305701032035,0.2364549764802076,0,0,4.895463510848126,8.129261430708116,MYBBP1A
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1/106,0.1916590561899075,0.2377070112485217,0,0,4.848595848595848,8.010060876808517,PTEN
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),1/107,0.1932843498162648,0.2381761988058488,0,0,4.802612481857765,7.893539580834775,BARD1
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),1/107,0.1932843498162648,0.2381761988058488,0,0,4.802612481857765,7.893539580834775,SCOC
GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),1/108,0.194906457103083,0.2394027865381919,0,0,4.757488617301702,7.779614480899461,PTEN
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),3/766,0.1967153932437545,0.2408502571125456,0,0,2.039991498707095,3.3170206672521845,CNOT6L;PTEN;SINHCAF
GO_Biological_Process_2023,Response To Lipid (GO:0033993),1/110,0.1981411368718355,0.2414744355194766,0,0,4.669724770642202,7.559236936463064,ERBIN
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),1/111,0.1997537215292005,0.2414744355194766,0,0,4.627039627039627,7.452634210246274,SINHCAF
GO_Biological_Process_2023,T Cell Activation (GO:0042110),1/111,0.1997537215292005,0.2414744355194766,0,0,4.627039627039627,7.452634210246274,CXADR
GO_Biological_Process_2023,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),1/111,0.1997537215292005,0.2414744355194766,0,0,4.627039627039627,7.452634210246274,SINHCAF
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),1/114,0.2045725271177918,0.2465195752649731,0,0,4.503517131835716,7.146328297283525,TMTC3
